,s,TimeStep,Dry_Bulb_Temperature,cool_load,dt,heat_load,tg,period_weight
67,3,20,18.17,0.0,1,0.0,16.87834578117976,19
68,3,21,16.53,0.0,1,0.0,16.868564706077308,19
69,3,22,15.49,0.0,1,0.0,16.859005047837563,19
70,3,23,14.849999999999998,0.0,1,0.0068464570964773,16.85063341362322,19
71,3,24,14.42,0.0,1,0.3782880799496264,16.84318712015315,19
72,4,1,17.16,0.0,1,0.0,16.80259253300194,8
73,4,2,16.97,0.0,1,0.0,16.802797893589908,8
74,4,3,16.77,0.0,1,0.0,16.804018877031883,8
75,4,4,16.56,0.0,1,0.0,16.806238676672223,8
76,4,5,16.39,0.0,1,0.0,16.809279217713826,8
77,4,6,16.07,0.0,1,0.1410090252429022,16.81318721535756,8
78,4,7,15.8,0.0,1,0.3525693162909679,16.818181538785307,8
79,4,8,17.46,0.0,1,0.0748903368314291,16.823706612859514,8
80,4,9,21.91,0.0,1,0.0,16.830036873915795,8
81,4,10,26.47,-0.49359684875210086,1,0.0,16.837488858716434,8
82,4,11,29.67,-1.7431553589464215,1,0.0,16.846205206320214,8
83,4,12,32.08,-2.7896866880211375,1,0.0,16.855845552504544,8
84,4,13,33.42,-3.54714072424602,1,0.0,16.8658882837149,8
85,4,14,34.03,-4.064003423287193,1,0.0,16.87623274292568,8
86,4,15,34.47,-4.466980024697795,1,0.0,16.88628005765612,8
87,4,16,34.28,-4.653797206434208,1,0.0,16.896240543459065,8
88,4,17,33.46,-4.6307012947742745,1,0.0,16.906440026280478,8
89,4,18,31.319999999999997,-4.235050147459292,1,0.0,16.91664732974879,8
90,4,19,29.51,-3.82597889341576,1,0.0,16.925822225671034,8
91,4,20,27.28,-3.255955945664563,1,0.0,16.93374872004149,8
92,4,21,25.35,-2.6953439916403026,1,0.0,16.940848659780848,8
93,4,22,24.17,-2.2730657274911508,1,0.0,16.94771435596038,8
94,4,23,23.300000000000004,-1.9159576297117469,1,0.0,16.954376789435557,8
95,4,24,22.54,-1.5878988035921306,1,0.0,16.96146480676397,8
96,5,1,16.09,0.0,1,0.0,17.12239851021713,19
97,5,2,15.590000000000002,0.0,1,0.0,17.12500743659877,19
98,5,3,15.44,0.0,1,0.0,17.128183254903597,19
99,5,4,15.31,0.0,1,0.0713458524679348,17.131946094126544,19
100,5,5,15.19,0.0,1,0.3207046526392001,17.135517727009493,19
101,5,6,15.7,0.0,1,0.3807514521718129,17.13934675970967,19
102,5,7,15.33,0.0,1,0.5975305320480465,17.144285517547647,19
103,5,8,15.25,0.0,1,0.7243694170203807,17.150422952342165,19
104,5,9,17.86,0.0,1,0.1461661730046684,17.15645679250061,19
105,5,10,20.29,0.0,1,0.0,17.16282887248643,19
106,5,11,22.91,0.0,1,0.0,17.170022889475792,19
107,5,12,25.12,-0.2946026582390104,1,0.0,17.177558389030214,19
108,5,13,26.84,-1.0977306193862648,1,0.0,17.18499274920265,19
109,5,14,27.72,-1.65308388925594,1,0.0,17.192868595963766,19
110,5,15,27.46,-1.8727896271109274,1,0.0,17.200818946203455,19
111,5,16,25.46,-1.5992917296711269,1,0.0,17.208244167296503,19
112,5,17,25.130000000000003,-1.613178669398332,1,0.0,17.215143447742122,19
113,5,18,22.47,-1.0454876262078843,1,0.0,17.22183783351715,19
114,5,19,21.52,-0.7845135015116312,1,0.0,17.22845155067986,19
115,5,20,20.72,-0.5330781627684859,1,0.0,17.23468646868391,19
116,5,21,19.800000000000004,-0.24026121913862108,1,0.0,17.239855512297716,19
117,5,22,19.0,0.0,1,0.0,17.244386997260158,19
118,5,23,18.18,0.0,1,0.0,17.24939036401131,19
119,5,24,17.47,0.0,1,0.0,17.254350368960086,19
120,6,1,15.2,0.0,1,0.9532933429946081,17.917525284348613,22
121,6,2,15.07,0.0,1,1.0386476492194632,17.906564556894303,22
122,6,3,14.73,0.0,1,1.1669424044975778,17.895842575384805,22
123,6,4,14.73,0.0,1,1.215777137981333,17.885615084359305,22
124,6,5,14.789999999999997,0.0,1,1.2407146521888612,17.87573881336083,22
125,6,6,14.719999999999999,0.0,1,1.286814882142591,17.86592220101665,22
126,6,7,14.77,0.0,1,1.3008088681074537,17.856054019213662,22
127,6,8,15.0,0.0,1,1.2588512930977978,17.84581724672723,22
128,6,9,15.63,0.0,1,1.0654703914345598,17.83456663223733,22
129,6,10,17.35,0.0,1,0.5802317150184693,17.822540702811178,22
130,6,11,18.42,0.0,1,0.2157164122797797,17.81089593070077,22
131,6,12,19.539999999999996,0.0,1,0.0,17.799680299397288,22
132,6,13,20.420000000000005,0.0,1,0.0,17.78895151282717,22
133,6,14,20.749999999999996,0.0,1,0.0,17.779268103493823,22
134,6,15,20.86,0.0,1,0.0,17.770455464790793,22
135,6,16,21.29,0.0,1,0.0,17.762519483564972,22
136,6,17,20.869999999999997,0.0,1,0.0,17.75537714564427,22
137,6,18,18.54,0.0,1,0.0,17.74898207697131,22
138,6,19,17.68,0.0,1,0.0,17.74254075941802,22
139,6,20,16.84,0.0,1,0.0,17.735286361725652,22
140,6,21,16.22,0.0,1,0.0524785329742559,17.728094490558668,22
141,6,22,15.840000000000002,0.0,1,0.2961960965233358,17.720556677759692,22
142,6,23,15.64,0.0,1,0.4785697596307013,17.71256411108183,22
143,6,24,15.42,0.0,1,0.6450986050744354,17.704260537703945,22
144,7,1,11.2,0.0,1,2.235992557321586,16.410430119101182,10
145,7,2,10.87,0.0,1,2.426180267476804,16.418177258514536,10
146,7,3,10.57,0.0,1,2.5972686695155622,16.426420152901926,10
147,7,4,10.42,0.0,1,2.7222871981392616,16.43447205890754,10
148,7,5,10.31,0.0,1,2.824729474033146,16.44130857661489,10
149,7,6,10.18,0.0,1,2.920164727697724,16.4474349784286,10
150,7,7,10.2,0.0,1,2.9712809605792287,16.454340504737296,10
151,7,8,10.2,0.0,1,3.004246252135495,16.46126187397891,10
152,7,9,11.539999999999997,0.0,1,2.6448954105395157,16.467396511251895,10
153,7,10,13.030000000000001,0.0,1,2.2445340738704824,16.47279700932826,10
154,7,11,14.37,0.0,1,1.8252595009675139,16.47758304726119,10
155,7,12,15.01,0.0,1,1.5814728299605665,16.48337167598298,10
156,7,13,15.62,0.0,1,1.351410504365698,16.489990153522918,10
157,7,14,16.11,0.0,1,1.151336071913263,16.49580916241286,10
158,7,15,16.09,0.0,1,1.0839003858812293,16.499964410777164,10
159,7,16,15.77,0.0,1,1.1081485629466066,16.50331574849723,10
160,7,17,15.2,0.0,1,1.2152371345920785,16.50563696790291,10
161,7,18,14.8,0.0,1,1.3085732821056766,16.506489020952863,10
162,7,19,14.289999999999997,0.0,1,1.4434921838009698,16.506922986388457,10
163,7,20,13.719999999999999,0.0,1,1.6067732876258385,16.50666578656992,10
164,7,21,12.95,0.0,1,1.8294788226157552,16.504793567452957,10
165,7,22,12.159999999999998,0.0,1,2.0727866884521995,16.500556934531414,10
166,7,23,11.24,0.0,1,2.360221188053776,16.49427900266092,10
167,7,24,10.460000000000003,0.0,1,2.6292213960497404,16.486885199505203,10
168,8,1,12.12,0.0,1,1.823268762880796,15.256055423434438,20
169,8,2,11.64,0.0,1,2.059112518354925,15.250199381366498,20
170,8,3,11.3,0.0,1,2.2524454354147543,15.244974358417865,20
171,8,4,11.150000000000002,0.0,1,2.388941706432984,15.240286370315562,20
172,8,5,10.92,0.0,1,2.5290048138729784,15.237241604097614,20
173,8,6,10.86,0.0,1,2.618957340832972,15.23586053424962,20
174,8,7,10.57,0.0,1,2.7502163358545184,15.23500203902822,20
175,8,8,10.07,0.0,1,2.914085010227507,15.234400650341664,20
176,8,9,12.69,0.0,1,2.2580490199153584,15.233918958435488,20
177,8,10,16.62,0.0,1,1.233502480699251,15.23427574050158,20
178,8,11,18.58,0.0,1,0.5831058483364647,15.234997652541242,20
179,8,12,20.250000000000004,0.0,1,0.0,15.23613926034797,20
180,8,13,21.46,0.0,1,0.0,15.238182626030698,20
181,8,14,21.72,0.0,1,0.0,15.240821911791269,20
182,8,15,21.36,0.0,1,0.0,15.243360348102197,20
183,8,16,20.43,0.0,1,0.0,15.245923358927012,20
184,8,17,18.83,0.0,1,0.0,15.247756192702406,20
185,8,18,17.75,0.0,1,0.0,15.248871086819186,20
186,8,19,16.45,0.0,1,0.0089725364202583,15.249920662983806,20
187,8,20,15.539999999999997,0.0,1,0.3689065369799613,15.250022955514885,20
188,8,21,14.75,0.0,1,0.6999815083202245,15.248980833239486,20
189,8,22,14.32,0.0,1,0.9417249347974002,15.24789225013974,20
190,8,23,13.969999999999999,0.0,1,1.150098247523707,15.24745655795819,20
191,8,24,13.77,0.0,1,1.3089044637749043,15.246994789555766,20
192,9,1,11.61,0.0,1,2.3417827054721774,14.985360344400156,17
193,9,2,11.51,0.0,1,2.4245423441663783,14.978901348157976,17
194,9,3,12.030000000000001,0.0,1,2.3518467361706787,14.973586110858312,17
195,9,4,12.18,0.0,1,2.34065089716164,14.969363799790884,17
196,9,5,12.17,0.0,1,2.3578724039991705,14.965536903254934,17
197,9,6,12.19,0.0,1,2.3653525163593616,14.962025151571272,17
198,9,7,11.93,0.0,1,2.4361023650822835,14.959474071351233,17
199,9,8,11.900000000000002,0.0,1,2.4583472353536284,14.957497699945154,17
200,9,9,12.150000000000002,0.0,1,2.4051880360879867,14.955085866396239,17
201,9,10,13.460000000000003,0.0,1,2.055878164115877,14.952381885702696,17
202,9,11,14.86,0.0,1,1.6416467406711877,14.950055017075094,17
203,9,12,15.77,0.0,1,1.3316408383724492,14.94797291592402,17
204,9,13,16.17,0.0,1,1.1461921983312042,14.945755045023825,17
205,9,14,16.56,0.0,1,0.9727442670139731,14.943253142918126,17
206,9,15,16.79,0.0,1,0.8452937247134543,14.941238240595933,17
207,9,16,16.25,0.0,1,0.916572969077919,14.939960491595166,17
208,9,17,15.719999999999999,0.0,1,1.0167725808996182,14.93877999145244,17
209,9,18,15.37,0.0,1,1.098307873690232,14.93787041644806,17
210,9,19,14.539999999999997,0.0,1,1.3070517543668116,14.937375748670169,17
211,9,20,13.95,0.0,1,1.4826403580181071,14.936365867989103,17
212,9,21,13.5,0.0,1,1.6362484660734458,14.934137656600322,17
213,9,22,13.090000000000002,0.0,1,1.785002588278361,14.931170584136161,17
214,9,23,12.69,0.0,1,1.9338514412591568,14.928543446214078,17
215,9,24,12.12,0.0,1,2.1246263135407406,14.92604545683762,17
216,10,1,7.269999999999999,0.0,1,4.14338218071148,14.288223047798033,5
217,10,2,7.109999999999999,0.0,1,4.221397956769649,14.270974291884992,5
218,10,3,6.93,0.0,1,4.301151076847749,14.253794496009204,5
219,10,4,6.82,0.0,1,4.362541543559674,14.236795476660635,5
220,10,5,6.68,0.0,1,4.427436692591036,14.220122025803835,5
221,10,6,6.519999999999999,0.0,1,4.495112333555277,14.203704942971749,5
222,10,7,6.200000000000001,0.0,1,4.5997330351831565,14.187256215928116,5
223,10,8,5.72,0.0,1,4.746268978667391,14.170242759838134,5
224,10,9,5.87,0.0,1,4.742321573594545,14.152919424208482,5
225,10,10,7.200000000000001,0.0,1,4.39075895957417,14.13582481036751,5
226,10,11,8.64,0.0,1,3.9685921659969345,14.118939845934728,5
227,10,12,10.11,0.0,1,3.518695367817376,14.102404534934085,5
228,10,13,11.05,0.0,1,3.177576574673878,14.086010064955396,5
229,10,14,11.400000000000002,0.0,1,2.993694374022106,14.070013252249012,5
230,10,15,11.23,0.0,1,2.957138580358846,14.05456296281922,5
231,10,16,10.99,0.0,1,2.972233217857576,14.039490725326813,5
232,10,17,10.44,0.0,1,3.08034964029522,14.025030268430774,5
233,10,18,10.099999999999998,0.0,1,3.1623886292285506,14.011057224652893,5
234,10,19,8.77,0.0,1,3.4911671621399853,13.997099569492658,5
235,10,20,7.65,0.0,1,3.808953348794089,13.983356755508044,5
236,10,21,6.51,0.0,1,4.155773332688099,13.969469239212335,5
237,10,22,5.640000000000001,0.0,1,4.458745848462156,13.95458079432021,5
238,10,23,5.200000000000001,0.0,1,4.667621451539647,13.938301599850986,5
239,10,24,4.609999999999999,0.0,1,4.90489815411986,13.92133758681278,5
240,11,1,8.13,0.0,1,3.635098548150912,12.28088219974214,24
241,11,2,7.84,0.0,1,3.7776684699859517,12.276779118550149,24
242,11,3,7.68,0.0,1,3.8837825487889117,12.273264042270442,24
243,11,4,7.75,0.0,1,3.9268520130400013,12.269861079679986,24
244,11,5,7.79,0.0,1,3.96302434586599,12.266663986854658,24
245,11,6,7.980000000000001,0.0,1,3.9533772085130585,12.263816807930883,24
246,11,7,7.96,0.0,1,3.9805626948385973,12.26064806787481,24
247,11,8,8.0,0.0,1,3.989705055773495,12.257582960981399,24
248,11,9,9.099999999999998,0.0,1,3.7397756969591565,12.254686042059813,24
249,11,10,10.99,0.0,1,3.245055681585587,12.25166918279172,24
250,11,11,12.18,0.0,1,2.857394941160513,12.249033275888165,24
251,11,12,13.150000000000002,0.0,1,2.4983184567148093,12.247356269990846,24
252,11,13,13.76,0.0,1,2.2298546010429376,12.246202215378286,24
253,11,14,14.030000000000001,0.0,1,2.05764568047725,12.245216277247264,24
254,11,15,13.789999999999997,0.0,1,2.0274591106867006,12.245097029644223,24
255,11,16,13.32,0.0,1,2.083027147301997,12.245006744244032,24
256,11,17,12.7,0.0,1,2.2036143980689533,12.243994344396883,24
257,11,18,11.51,0.0,1,2.485828393957629,12.242438902514506,24
258,11,19,10.780000000000001,0.0,1,2.696996268189758,12.241276596635462,24
259,11,20,10.2,0.0,1,2.8876945358916752,12.240436949662106,24
260,11,21,9.87,0.0,1,3.0265836608350445,12.23934200677189,24
261,11,22,9.719999999999999,0.0,1,3.1210246050808963,12.237677150041902,24
262,11,23,9.25,0.0,1,3.284214650027408,12.235735510595585,24
263,11,24,8.839999999999998,0.0,1,3.437472873635733,12.234229493280624,24
264,12,1,9.06,0.0,1,3.1162243480464715,12.372004665168872,17
265,12,2,8.37,0.0,1,3.3839355544416767,12.377432093146291,17
266,12,3,7.82,0.0,1,3.6191899032331856,12.382808133006574,17
267,12,4,7.43,0.0,1,3.8127721728622066,12.388542947544789,17
268,12,5,7.04,0.0,1,3.9983654455062254,12.39476923730858,17
269,12,6,6.78,0.0,1,4.146766249611056,12.40112608606829,17
270,12,7,6.65,0.0,1,4.255215194924324,12.40750699879329,17
271,12,8,6.88,0.0,1,4.2670287731997245,12.413802707505528,17
272,12,9,7.16,0.0,1,4.234538664601858,12.420207446396882,17
273,12,10,10.8,0.0,1,3.3112954988591907,12.426256432865534,17
274,12,11,14.3,0.0,1,2.3218144925531696,12.432343192215273,17
275,12,12,16.13,0.0,1,1.6596240821218986,12.438852615191776,17
276,12,13,17.1,0.0,1,1.2148819174764194,12.445494554357602,17
277,12,14,17.6,0.0,1,0.9133955064055227,12.451877840891672,17
278,12,15,17.63,0.0,1,0.7613868252009379,12.458493652893763,17
279,12,16,17.27,0.0,1,0.7423118310687292,12.464791943228112,17
280,12,17,16.37,0.0,1,0.8868741069451697,12.47017473103397,17
281,12,18,14.93,0.0,1,1.2032796547743685,12.474867304721608,17
282,12,19,13.43,0.0,1,1.5845544026563214,12.479044825082635,17
283,12,20,12.33,0.0,1,1.912435961901472,12.48259641392543,17
284,12,21,11.23,0.0,1,2.261052495658554,12.485276163790225,17
285,12,22,10.31,0.0,1,2.5836609771322108,12.486931194194009,17
286,12,23,9.61,0.0,1,2.861911156557722,12.487874419589428,17
287,12,24,9.039999999999997,0.0,1,3.1087619901977126,12.488621050771952,17
288,13,1,6.700000000000001,0.0,1,4.266192726987,11.38194952629588,25
289,13,2,6.34,0.0,1,4.411661011034808,11.373979135403896,25
290,13,3,6.22,0.0,1,4.49950541613134,11.366709578645956,25
291,13,4,6.390000000000001,0.0,1,4.510600238580449,11.359446443527524,25
292,13,5,6.140000000000001,0.0,1,4.605707547761627,11.352490580641332,25
293,13,6,6.71,0.0,1,4.5072404742832095,11.34632969273086,25
294,13,7,6.51,0.0,1,4.566219522368905,11.340454431447212,25
295,13,8,6.230000000000001,0.0,1,4.648041291085864,11.335476025622697,25
296,13,9,6.59,0.0,1,4.578712894958312,11.33127269888927,25
297,13,10,7.859999999999999,0.0,1,4.245638029821517,11.326444016395186,25
298,13,11,9.839999999999998,0.0,1,3.711280255171741,11.32113925574724,25
299,13,12,11.14,0.0,1,3.290882919977846,11.3161334339465,25
300,13,13,11.8,0.0,1,3.013300011791671,11.311768523258115,25
301,13,14,12.37,0.0,1,2.765506418747948,11.307697347143824,25
302,13,15,12.19,0.0,1,2.7152364281260417,11.303048157489862,25
303,13,16,12.02,0.0,1,2.6896207075630816,11.297930104009254,25
304,13,17,11.400000000000002,0.0,1,2.7920281150054715,11.292793290977954,25
305,13,18,10.83,0.0,1,2.91257164872268,11.28754244333998,25
306,13,19,9.960000000000003,0.0,1,3.125289114840482,11.282333797556188,25
307,13,20,9.3,0.0,1,3.313916579348156,11.277179364600109,25
308,13,21,9.01,0.0,1,3.428964048865265,11.272243100038429,25
309,13,22,8.77,0.0,1,3.531961864670338,11.267322367607632,25
310,13,23,8.24,0.0,1,3.7019244516275895,11.262219158817054,25
311,13,24,7.450000000000001,0.0,1,3.9410768921133625,11.256990018182073,25
312,14,1,3.34,0.0,1,5.507167920186247,9.914330441017512,21
313,14,2,3.28,0.0,1,5.597423836231949,9.907254726752813,21
314,14,3,3.17,0.0,1,5.686296172978346,9.90017783768796,21
315,14,4,2.94,0.0,1,5.794536591729317,9.892826188786238,21
316,14,5,2.6000000000000005,0.0,1,5.925292166212976,9.88637987724684,21
317,14,6,3.2599999999999993,0.0,1,5.819790066869022,9.88053439401774,21
318,14,7,3.55,0.0,1,5.771378522833613,9.874600694032496,21
319,14,8,4.019999999999999,0.0,1,5.667326681779702,9.868897968261484,21
320,14,9,4.46,0.0,1,5.550360911446431,9.86327224925019,21
321,14,10,5.65,0.0,1,5.217028578882016,9.8575935899175,21
322,14,11,8.06,0.0,1,4.560921941170749,9.851914424859762,21
323,14,12,9.38,0.0,1,4.11795722302672,9.846680695827908,21
324,14,13,10.57,0.0,1,3.686998310365733,9.842072254640907,21
325,14,14,11.44,0.0,1,3.3270875260540915,9.837741030295067,21
326,14,15,11.39,0.0,1,3.201538781613173,9.833425686547338,21
327,14,16,10.86,0.0,1,3.225380875225872,9.829503366557123,21
328,14,17,9.98,0.0,1,3.372375059206053,9.825024040433307,21
329,14,18,9.69,0.0,1,3.4215413133752985,9.819959287772203,21
330,14,19,8.38,0.0,1,3.726397082845389,9.814945346943444,21
331,14,20,7.480000000000001,0.0,1,3.9758295298011173,9.809421654638102,21
332,14,21,6.79,0.0,1,4.196228239188383,9.802738237812278,21
333,14,22,6.15,0.0,1,4.4148703241732346,9.795067445691211,21
334,14,23,5.670000000000001,0.0,1,4.602153737170052,9.787005428330685,21
335,14,24,5.43,0.0,1,4.7328758875878965,9.778735225074229,21
336,15,1,6.200000000000001,0.0,1,4.462031380559933,9.634237616793516,34
337,15,2,5.54,0.0,1,4.6786904759173344,9.633218812409575,34
338,15,3,5.28,0.0,1,4.809104011118919,9.632207386047067,34
339,15,4,5.450000000000001,0.0,1,4.832084017690167,9.631188410027043,34
340,15,5,5.94,0.0,1,4.761462756973614,9.630516593408917,34
341,15,6,6.24,0.0,1,4.711639269261766,9.63059307732155,34
342,15,7,6.5,0.0,1,4.657778952786876,9.630492026328236,34
343,15,8,6.75,0.0,1,4.596696746949882,9.630660033301137,34
344,15,9,6.730000000000001,0.0,1,4.590166313676475,9.63133898568682,34
345,15,10,7.950000000000001,0.0,1,4.279697093750589,9.631556571842214,34
346,15,11,9.23,0.0,1,3.921176580988858,9.631940140300951,34
347,15,12,10.210000000000003,0.0,1,3.5999725050847826,9.632612888030964,34
348,15,13,10.98,0.0,1,3.311702869083796,9.633091856882672,34
349,15,14,11.599999999999998,0.0,1,3.0553168845862784,9.63351956965978,34
350,15,15,11.58,0.0,1,2.9653505413418424,9.634507463629648,34
351,15,16,11.24,0.0,1,2.9773641733452565,9.635697420480806,34
352,15,17,10.87,0.0,1,3.023227053437634,9.635959028360064,34
353,15,18,10.14,0.0,1,3.1764780302051614,9.635714739773844,34
354,15,19,9.329999999999998,0.0,1,3.3764024404957262,9.635194170175904,34
355,15,20,8.61,0.0,1,3.578553350652674,9.63501072548578,34
356,15,21,8.4,0.0,1,3.675963787972245,9.63453971985404,34
357,15,22,7.88,0.0,1,3.843844653595948,9.633659776492548,34
358,15,23,7.31,0.0,1,4.030813693858758,9.632650687787269,34
359,15,24,6.62,0.0,1,4.253561622469429,9.63167916053938,34
360,16,1,8.45,0.0,1,3.7764141557692414,9.479303874807194,15
361,16,2,8.01,0.0,1,3.901523321108465,9.485581418015766,15
362,16,3,8.1,0.0,1,3.910604039065002,9.49110300156532,15
363,16,4,8.34,0.0,1,3.875340482856817,9.496901021938852,15
364,16,5,8.15,0.0,1,3.9301952819890795,9.503393151330032,15
365,16,6,8.19,0.0,1,3.9345130375542254,9.510484531297775,15
366,16,7,8.29,0.0,1,3.9206451944508287,9.51748713139676,15
367,16,8,7.9,0.0,1,4.017778412222991,9.52366087652994,15
368,16,9,7.49,0.0,1,4.126075110304215,9.528930002520209,15
369,16,10,9.659999999999998,0.0,1,3.6032569420500056,9.533875582695666,15
370,16,11,11.42,0.0,1,3.1130146994163863,9.538852350617242,15
371,16,12,12.27,0.0,1,2.7945122398381788,9.543964582375551,15
372,16,13,12.48,0.0,1,2.6340953895242856,9.54924759574199,15
373,16,14,13.01,0.0,1,2.4109925799266207,9.554637458063093,15
374,16,15,12.77,0.0,1,2.3898085649874323,9.560231757679016,15
375,16,16,12.8,0.0,1,2.332110507754368,9.565528634259094,15
376,16,17,12.13,0.0,1,2.4536953631521525,9.570072652978034,15
377,16,18,11.530000000000001,0.0,1,2.5898735539384976,9.57394800440863,15
378,16,19,10.64,0.0,1,2.8165079349619084,9.577594963116184,15
379,16,20,9.73,0.0,1,3.0725706074061723,9.58127335185278,15
380,16,21,9.329999999999998,0.0,1,3.228014325711839,9.584798202045924,15
381,16,22,8.82,0.0,1,3.409865896053572,9.587929220339907,15
382,16,23,8.18,0.0,1,3.626201117714962,9.590928929268513,15
383,16,24,7.140000000000001,0.0,1,3.9442615213533387,9.594166626532202,15
384,17,1,8.35,0.0,1,3.578949386948521,10.353592902124152,15
385,17,2,8.24,0.0,1,3.672872401196604,10.35194063534738,15
386,17,3,7.829999999999999,0.0,1,3.8277914675744182,10.351378191066024,15
387,17,4,7.730000000000001,0.0,1,3.9105325607697448,10.35183984670226,15
388,17,5,7.19,0.0,1,4.088864621946722,10.353019883235453,15
389,17,6,6.980000000000001,0.0,1,4.195774859737362,10.355074845134308,15
390,17,7,6.74,0.0,1,4.304957943626018,10.35835388408812,15
391,17,8,7.640000000000001,0.0,1,4.13650799558548,10.362180444480668,15
392,17,9,9.44,0.0,1,3.683886167011958,10.366002664961172,15
393,17,10,11.58,0.0,1,3.072463357824815,10.370364843283992,15
394,17,11,13.56,0.0,1,2.421834306762233,10.374890504213608,15
395,17,12,15.61,0.0,1,1.728216667518187,10.379229686770016,15
